CustomerID,Name,Age,Gender,Country,SignupDate,LastPurchase,Product
734,Miss Kayla Fernandez MD,62,Female,USA,14/05/2023,14/08/2023,Electronics
735,Javier Perry,30,Female,Brazil,13/10/2022,09/11/2023,Electronics
736,James Martinez,67,Female,USA,28/04/2016,07/09/2023,Electronics
737,Diane Hamilton,45,Female,Germany,01/05/2016,05/05/2024,Clothing
738,Kathryn Fowler,37,Other,Australia,01/02/2020,08/01/2021,Sports
739,Maria Smith,45,Male,USA,18/07/2022,21/11/2023,Clothing
740,Kathryn Ware,25,Male,Australia,19/02/2024,31/10/2024,Clothing
741,Sheila Clark,58,Male,Australia,23/10/2022,07/01/2024,Beauty
742,Laura Wells,56,Male,Germany,02/07/2018,25/05/2019,Beauty
743,Tabitha Thompson,18,Female,Germany,14/08/2024,22/10/2024,Electronics
744,Laura Nichols,20,Male,Germany,13/04/2019,22/12/2023,Clothing
745,Elizabeth Rowland,30,Female,USA,06/07/2020,27/07/2022,Electronics
746,Michael Hardy,45,Male,India,23/05/2022,16/12/2023,Beauty
747,Jill Reed,66,Female,Germany,28/10/2018,20/09/2020,Sports
748,Jean Torres,42,Female,Brazil,08/02/2017,23/09/2019,Books
749,Craig Miller,50,Male,USA,07/11/2023,25/03/2024,Electronics
750,Kristen Tanner,55,Female,Germany,04/10/2016,04/07/2022,Sports
751,Carrie Santos,70,Male,France,04/08/2020,10/02/2024,Books
752,Dennis May DDS,23,Male,Australia,31/05/2019,30/04/2023,Home & Kitchen
753,Jonathan Evans,61,Male,Brazil,11/01/2024,04/05/2024,Electronics
754,Kathleen Gilbert,62,Male,Germany,20/09/2024,03/10/2024,Electronics
755,Albert Cooper,49,Male,Canada,28/06/2018,19/10/2023,Home & Kitchen
756,Greg Fernandez,,Female,Australia,17/06/2020,14/12/2020,Home & Kitchen
757,Steven Anderson,64,Female,Australia,19/12/2022,20/01/2023,Electronics
758,Autumn Romero,38,Female,Germany,05/04/2024,19/06/2024,Home & Kitchen
759,James Kelley,33,Male,India,05/10/2021,06/11/2024,Clothing
760,Andrew Copeland,38,Female,UK,29/06/2018,06/01/2019,Books
761,Matthew Ferrell,28,Male,India,15/12/2015,07/01/2018,Books
762,Luke Mclean,54,Male,Germany,21/03/2024,13/04/2024,Books
763,Cheryl French,53,Female,Australia,10/12/2019,24/05/2021,Clothing
764,Daniel Martin,52,Male,Brazil,28/02/2021,16/04/2021,Home & Kitchen
765,Alice Davis MD,36,Female,Canada,16/10/2021,01/07/2024,Sports
766,Melinda Whitney,37,Female,Brazil,19/12/2016,26/05/2023,Home & Kitchen
767,Maria Smith,35,Male,Brazil,06/09/2019,22/05/2021,Electronics
768,James Richmond,64,Male,Australia,21/01/2022,04/08/2024,Beauty
769,Monica Young,58,Male,India,10/03/2019,01/01/2024,Books
770,Julie Woodard,66,Female,Canada,23/05/2019,25/08/2024,Home & Kitchen
771,Jennifer White MD,31,Male,USA,15/06/2023,21/05/2024,Sports
772,Jennifer Moore,32,Male,France,21/03/2023,26/05/2024,Electronics
773,Lori Lee,48,Male,Australia,08/12/2017,04/04/2024,Clothing
774,Taylor Smith,18,Female,Germany,02/05/2023,07/01/2024,Clothing
775,Patrick Wells,70,Male,USA,31/12/2016,19/05/2022,Sports
776,Willie Silva,20,Male,France,24/06/2019,04/03/2023,Electronics
777,Mr. William Ramirez,33,Female,Germany,30/03/2024,28/05/2024,Books
778,Robin Perez DDS,40,Female,Brazil,22/01/2021,15/08/2021,Home & Kitchen
779,Heather Wilson,28,Male,UK,09/05/2024,06/07/2024,Electronics
780,Steven Hooper,29,Male,Germany,04/05/2017,17/02/2021,Clothing
781,Nicholas Paul,27,Male,Canada,01/10/2019,19/03/2021,Sports
782,David Nelson,49,Female,Canada,14/05/2018,10/01/2024,Sports
783,Monica Vaughan,33,Male,UK,01/09/2016,05/06/2024,Home & Kitchen
784,Sherry Watson,25,Female,USA,17/04/2021,07/08/2022,Sports
785,Tanner Jackson,55,Female,France,10/05/2019,24/01/2024,Sports
786,Brian Jones,29,Female,Germany,20/09/2023,21/12/2023,Electronics
787,Alvin Richardson,41,Male,Canada,28/05/2024,01/08/2024,Books
788,Patrick Mcpherson,45,Female,USA,21/10/2021,29/08/2024,Home & Kitchen
789,Zachary Mitchell,70,Female,UK,13/05/2017,16/09/2022,Electronics
790,Joseph Anderson,25,Female,India,28/09/2020,03/01/2023,Books
791,Jennifer York,45,Male,Australia,22/07/2020,14/12/2023,Electronics
792,Allen Wright,53,Other,India,26/06/2016,11/09/2022,Beauty
793,Teresa Hickman,43,Male,India,16/04/2023,31/03/2024,Electronics
794,Brian Ware,25,Male,Canada,25/09/2016,05/06/2020,Sports
795,Vanessa Gates,67,Male,Brazil,09/01/2024,20/01/2024,Books
796,Michael Brooks,45,Female,Brazil,20/02/2021,05/08/2023,Home & Kitchen
797,Richard Wells,45,Male,UK,24/05/2023,21/10/2024,Home & Kitchen
798,George Gomez,54,Male,Germany,23/03/2020,12/10/2024,Books
799,Christine Mitchell,58,Male,Brazil,23/02/2016,12/06/2020,Sports
800,Jason Benson,53,Male,India,26/08/2021,08/10/2021,Clothing
801,Ronnie Scott,44,Female,Brazil,13/02/2021,30/07/2024,Electronics
802,Christopher Wilson,34,Female,India,10/11/2020,26/07/2024,Sports
803,Eric Bailey,26,Male,France,13/05/2019,11/11/2021,Beauty
804,David Young,50,Male,Canada,20/03/2023,04/10/2024,Books
805,Jason Solis,70,Female,Canada,26/07/2021,14/05/2022,Electronics
806,Megan Martin,37,Male,Germany,03/02/2023,06/07/2023,Home & Kitchen
807,Jeremy Padilla,30,Male,Brazil,20/10/2022,06/10/2024,Clothing
808,Christine Long,45,Other,Brazil,02/09/2017,23/03/2022,Beauty
809,Holly Butler,65,Female,Australia,13/01/2016,13/11/2019,Home & Kitchen
810,Charles Burke,46,Male,USA,23/08/2024,07/09/2024,Books
811,Courtney Collins,30,Female,France,28/05/2017,06/05/2019,Electronics
812,Ian Johnson,63,Male,Canada,31/10/2017,15/03/2020,Books
813,Michael Williams,52,Female,France,22/09/2023,30/07/2024,Electronics
814,Stacey Johnson,23,Male,Canada,30/06/2018,15/05/2023,Sports
815,Sarah Potts,35,Male,France,15/05/2022,12/10/2022,Clothing
816,Kenneth Andrews,68,Male,UK,27/10/2022,29/01/2023,Sports
817,Harold Sandoval,22,Female,India,15/04/2022,06/10/2024,Sports
818,Alisha Munoz,64,Female,Canada,01/12/2019,07/11/2022,Books
819,Deborah Henry,42,Male,France,10/08/2018,24/04/2020,Clothing
820,Anna Barnes,19,Male,Brazil,04/06/2017,23/08/2018,Electronics
821,Christina Gordon,27,Female,USA,04/12/2018,29/12/2019,Electronics
822,Mitchell Smith,47,Male,,10/10/2023,18/09/2024,Beauty
823,Timothy Mcfarland,67,Male,UK,26/10/2021,22/02/2022,Home & Kitchen
824,Timothy Hall,62,Other,USA,21/08/2024,26/09/2024,Beauty
825,Jessica Becker,22,Male,France,06/12/2018,04/02/2020,Beauty
826,David Anderson,50,Female,Brazil,17/03/2016,06/04/2019,Electronics
827,Kathryn Garza,18,Other,Germany,03/10/2024,22/10/2024,Books
828,Donna Williams,35,Male,USA,28/10/2021,26/05/2024,Sports
829,Donald Barker,49,Male,France,13/04/2018,11/09/2021,Sports
830,Shelley Wilkerson,64,Male,USA,27/05/2016,06/10/2017,Sports
831,Kevin Howard,66,Female,USA,17/07/2019,25/08/2024,Clothing
832,Alexandria Davis,28,Female,Canada,04/03/2023,24/09/2023,Electronics
833,Aaron Moore,38,Female,France,24/05/2018,24/12/2021,Books
834,Victoria Avila,43,Male,Germany,17/09/2019,25/05/2020,Clothing
835,Mr. John Cain,42,Female,India,12/11/2020,05/10/2024,Home & Kitchen
836,Scott Estrada,39,Female,Canada,11/04/2023,18/01/2024,Books
837,Mrs. Vanessa Cole MD,44,Female,USA,18/06/2019,01/11/2023,Beauty
838,Christine Howe,66,Female,India,09/09/2023,09/01/2024,Books
839,Jose Farmer,30,Female,Australia,07/04/2016,07/02/2018,Books
840,Cathy Sutton,,Female,India,01/02/2016,04/10/2024,Sports
841,Carolyn Mayo,51,Female,USA,06/07/2017,25/11/2020,Books
842,Samantha Carter,58,Male,USA,07/04/2024,24/10/2024,Beauty
843,Jacqueline Raymond,52,Male,Brazil,11/09/2020,02/06/2022,Beauty
844,Cheryl Sanchez,18,Female,France,15/06/2024,25/07/2024,Electronics
845,Dillon Ruiz,38,Male,France,09/02/2018,07/05/2021,Books
846,Ricky Ross,65,Female,Canada,14/04/2022,05/11/2022,Sports
847,John Flores,23,Other,Germany,05/05/2021,03/11/2024,Books
848,Justin Howard,45,Female,Canada,14/07/2018,06/09/2018,Home & Kitchen
849,Anna Morrison,34,Male,UK,11/01/2021,19/12/2022,Home & Kitchen
850,Mary Williams,22,Male,USA,10/08/2019,22/09/2019,Sports
851,Roger Acevedo,48,Male,India,11/05/2017,06/11/2018,Electronics
852,Melissa Russell,22,Female,Australia,15/06/2023,31/12/2023,Electronics
853,Matthew Jordan,55,Female,USA,07/01/2020,26/08/2020,Beauty
854,Mary Nelson,20,Female,USA,20/11/2017,29/04/2018,Beauty
855,Karen Bishop,70,Male,Canada,28/11/2015,13/04/2020,Clothing
856,Sara Smith,40,Female,Australia,10/02/2021,28/09/2023,Sports
857,Kayla Thompson,54,Female,Australia,29/06/2021,28/06/2022,Books
858,Stephen Middleton,70,Male,Australia,19/06/2019,21/07/2019,Sports
859,Teresa Mullen,54,Female,Canada,16/12/2019,07/03/2020,Clothing
860,Paula Allen,27,Male,USA,27/01/2016,19/07/2018,Beauty
861,Jason Adams,27,Male,Canada,29/07/2019,02/05/2024,Sports
862,Bridget Norton,36,Female,France,06/06/2019,16/12/2022,Sports
863,Michaela Noble,34,Male,France,27/10/2020,17/02/2021,Beauty
864,Catherine Cruz,38,Female,Canada,13/05/2022,23/10/2023,Clothing
865,Steven Graves,31,Female,Australia,02/05/2024,15/06/2024,Beauty
866,Lynn Nelson,26,Female,Brazil,15/02/2021,26/12/2023,Electronics
867,David Reynolds,63,Male,USA,17/06/2020,12/04/2021,Books
868,Mrs. Sandra Hanson MD,,Female,Canada,10/01/2020,25/07/2022,Beauty
869,Thomas Leon,68,Female,Canada,14/04/2024,22/09/2024,Clothing
870,Todd Gomez,62,Female,Canada,03/09/2017,17/05/2020,Home & Kitchen
871,Amber Gould,30,Male,Brazil,11/05/2019,25/05/2020,Electronics
872,Brianna Hawkins,21,Male,Brazil,24/01/2019,05/11/2019,Home & Kitchen
873,Christine Smith,18,Female,UK,04/03/2020,30/01/2023,Beauty
874,Edgar Ortiz,66,Male,France,03/10/2024,10/11/2024,Electronics
875,Sean Dean,57,Female,India,24/11/2019,19/05/2022,Books
876,Stephanie Black,49,Female,Australia,14/06/2018,18/05/2024,Beauty
877,Jennifer Stevens,51,Female,Germany,27/01/2021,20/08/2022,Books
878,Brett Mason,45,Female,Brazil,29/04/2020,21/07/2024,Sports
879,Barbara Beard,48,Female,India,15/03/2024,18/08/2024,Home & Kitchen
880,Amy Drake,25,Female,Brazil,01/12/2016,05/04/2023,Electronics
881,Kyle Mendez,56,Female,Australia,11/11/2017,24/09/2021,Books
882,Michael Harris,43,Female,Germany,06/06/2022,15/11/2024,Clothing
883,Scott Barrett,51,Male,UK,11/11/2024,18/11/2024,Books
884,Yvonne Kaiser,20,Male,Canada,21/12/2019,16/03/2023,Clothing
885,Sarah Joseph,67,Female,UK,15/02/2016,02/07/2016,Beauty
886,Diana Harrison,29,Male,Brazil,30/08/2022,25/08/2023,Electronics
887,Mark Brandt,18,Male,UK,22/07/2016,15/07/2023,Books
888,Bryan Weaver,61,Male,India,27/01/2024,28/10/2024,Books
889,Elizabeth Wilson,22,Female,USA,08/05/2023,06/10/2023,Electronics
890,Tammy Walton,47,Female,Brazil,01/02/2017,01/06/2023,Books
891,Michelle Hunter,47,Female,Brazil,16/07/2019,30/03/2022,Clothing
892,Kevin Brown,34,Female,India,04/09/2021,07/12/2022,Books
893,William Mcdaniel,65,Female,,01/12/2021,23/07/2024,Home & Kitchen
894,David Logan,64,Male,,07/09/2019,17/05/2021,Beauty
895,Erin Johnson,40,Female,Canada,10/11/2022,27/05/2023,Sports
896,Lisa King,32,Male,India,11/12/2019,06/09/2020,Clothing
897,Jennifer Hunt,54,Female,Germany,18/07/2017,28/08/2022,Home & Kitchen
898,Lauren Weiss,38,Female,Australia,10/01/2022,23/05/2023,Beauty
899,Laurie Spencer,31,Male,Germany,29/03/2017,27/11/2022,Electronics
900,Richard Matthews,19,Male,Australia,16/02/2023,06/06/2023,Clothing
901,Dalton Sharp,28,Male,India,17/11/2020,10/04/2021,Sports
902,Dr. Cathy Glenn,,Male,Brazil,08/01/2023,13/03/2023,Beauty
903,Kevin Sharp,56,Male,Brazil,10/05/2024,25/06/2024,Sports
904,Paige Martin,55,Female,France,17/06/2018,14/01/2023,Electronics
905,Andrew Nicholson,51,Female,,05/10/2018,26/11/2019,Electronics
906,Sheryl Perez,55,Female,Australia,28/01/2017,09/01/2022,Clothing
907,Stephen Buchanan,67,Female,Germany,01/12/2018,30/11/2020,Books
908,Kayla Lee,51,Female,Germany,14/09/2024,01/10/2024,Electronics
909,Sean Garcia,35,Female,Australia,12/12/2020,04/11/2021,Beauty
910,Jacqueline Boyd,47,Male,UK,30/06/2016,22/11/2018,Books
911,Joseph Lopez,32,Female,France,27/11/2019,04/08/2023,Home & Kitchen
912,Christopher Gonzalez,44,Male,USA,14/03/2017,11/09/2022,Sports
913,Michael Sullivan,68,Other,Brazil,17/06/2022,07/06/2024,Books
914,Karl Bowers,51,Female,Canada,18/10/2022,05/03/2023,Sports
915,Kimberly Watts,69,Female,Germany,30/04/2024,09/06/2024,Books
916,Sean Villegas,55,Male,Canada,18/08/2022,19/11/2022,Home & Kitchen
917,Tina Martinez,50,Female,USA,14/02/2022,09/07/2024,Electronics
918,Christopher Martin,41,Female,India,13/04/2022,02/06/2024,Home & Kitchen
919,Max Lin,32,Male,Canada,15/12/2018,04/05/2021,Electronics
920,Roger Heath,47,Male,USA,04/09/2021,28/07/2023,Electronics
921,Leslie Roberts,59,Female,Brazil,18/10/2016,19/09/2020,Sports
922,Brittany Perez,68,Male,Australia,27/03/2020,11/06/2021,Beauty
923,Chelsea Roberts,34,Female,UK,18/05/2018,30/06/2020,Home & Kitchen
924,Kimberly Anderson,22,Male,Brazil,12/04/2018,26/05/2023,Books
925,Julian Mullins,46,Male,Germany,26/01/2020,02/07/2021,Home & Kitchen
926,Nicholas Jackson,21,Female,USA,20/04/2023,02/03/2024,Sports
927,Joshua Bentley,27,Male,Canada,15/10/2019,03/09/2020,Electronics
928,Lori Jensen,34,Female,Germany,10/09/2024,03/11/2024,Sports
929,John White,27,Male,UK,26/04/2023,02/07/2023,Clothing
930,Sean Williams,34,Male,Australia,10/11/2024,12/11/2024,Clothing
931,Heather Taylor,37,Female,India,10/08/2022,11/11/2022,Books
932,Jacob Phillips,41,Female,Germany,19/02/2016,18/06/2017,Sports
933,Adam Jones,22,Female,India,28/08/2021,11/06/2022,Books
934,Alicia Johnson,51,Female,USA,01/07/2019,19/03/2024,Books
935,Susan Morales,23,Female,UK,29/12/2018,22/10/2023,Clothing
936,Mrs. Cassandra Carroll,70,Male,Canada,06/10/2023,09/10/2024,Books
937,Wesley Nguyen,19,Male,UK,05/09/2022,18/11/2022,Clothing
938,Christina Watson,30,Female,UK,08/10/2016,09/07/2018,Electronics
939,Karen Ware,60,Female,France,22/06/2018,21/04/2024,Sports
940,Evan Nichols,60,Female,UK,09/05/2022,23/01/2023,Books
941,Lisa Mcdowell,,Male,UK,16/08/2018,27/11/2023,Clothing
942,Kathleen Decker,28,Male,Brazil,27/12/2023,11/02/2024,Home & Kitchen
943,Dana Yates,68,Female,Germany,03/03/2022,04/10/2023,Books
944,Stephanie Holloway,64,Female,Canada,26/08/2022,30/09/2022,Beauty
945,Dennis Smith,40,Female,Brazil,26/09/2018,22/10/2021,Electronics
946,Nicole Allison,33,Female,Brazil,13/12/2022,24/03/2023,Electronics
947,Joshua Weiss,48,Female,Germany,15/08/2024,15/08/2024,Home & Kitchen
948,Vincent Kane,28,Male,Germany,16/11/2017,17/08/2023,Clothing
949,Angela Wells,33,Male,USA,18/02/2024,19/02/2024,Books
950,Richard English,25,Male,Germany,04/02/2022,12/11/2024,Clothing
951,Mr. Dylan Grant MD,21,Male,France,02/04/2017,17/04/2024,Electronics
952,Cassandra Vincent,57,Female,France,11/07/2020,05/06/2023,Clothing
953,Heidi Herrera,,Male,Brazil,27/11/2018,23/07/2021,Electronics
954,Annette Nelson,42,Female,India,12/06/2016,10/03/2021,Clothing
955,Samuel Atkins,20,Male,USA,30/04/2020,30/05/2021,Home & Kitchen
956,Linda Welch,49,Male,India,02/12/2023,10/12/2023,Sports
957,Nicholas Sanchez,20,Male,India,02/03/2021,14/01/2023,Home & Kitchen
958,Larry Smith,44,Male,Brazil,25/03/2018,08/06/2018,Home & Kitchen
959,Mrs. Jennifer Lewis,46,Female,Australia,10/11/2023,03/05/2024,Sports
960,Mark Palmer,49,Male,Brazil,09/05/2023,25/10/2024,Sports
961,Megan Morris,67,Female,Canada,11/11/2022,14/07/2024,Books
962,Lisa Hess,68,Male,Canada,27/12/2015,19/07/2022,Books
963,Mallory Lopez DVM,36,Male,Germany,30/01/2022,07/10/2023,Home & Kitchen
964,Richard Meyer DDS,38,Male,Germany,17/02/2016,14/03/2018,Home & Kitchen
965,Lisa Conley,22,Female,Australia,20/01/2021,01/03/2024,Electronics
966,David Hale,35,Female,Germany,21/04/2023,22/05/2024,Electronics
967,Mary Robinson,45,Male,Canada,18/06/2016,16/06/2019,Books
968,Steven Cruz,59,Male,India,22/04/2023,25/08/2024,Beauty
969,Nicholas Whitaker,39,Female,Brazil,30/09/2018,09/08/2022,Beauty
970,Tasha Krause,38,Male,UK,18/10/2018,18/09/2022,Books
971,Elizabeth Ford,23,Male,France,25/05/2017,24/03/2018,Electronics
972,Frank Brooks,18,Female,UK,14/05/2017,06/12/2018,Electronics
973,Jessica Kidd MD,22,Female,UK,08/01/2018,13/09/2024,Beauty
974,Catherine Howe,58,Male,Canada,31/10/2018,26/08/2022,Clothing
975,Amber Porter,29,Female,,21/05/2021,31/05/2022,Clothing
976,David Marshall,43,Female,Brazil,15/04/2019,11/11/2021,Electronics
977,Chase Foley,63,Male,Australia,20/11/2018,20/02/2023,Clothing
978,Timothy Cooper,51,Female,USA,24/06/2024,13/11/2024,Sports
979,Cynthia Whitney,66,Female,Germany,18/11/2018,06/02/2022,Books
980,Evelyn Collins MD,31,Male,USA,06/06/2016,19/05/2022,Books
981,Ryan Reese,43,Male,India,11/02/2016,08/07/2022,Electronics
982,Annette Hall,62,Male,Brazil,13/02/2019,16/06/2019,Home & Kitchen
983,Stephanie Andrews,44,Female,Brazil,08/02/2017,03/06/2018,Beauty
984,Lee Owen,26,Male,France,13/08/2022,26/06/2023,Electronics
985,Troy Harvey,43,Female,Brazil,14/01/2017,07/03/2021,Clothing
986,Summer Davies,64,Female,Germany,28/04/2018,30/07/2020,Beauty
987,Ashley Alexander,39,Male,Brazil,31/03/2020,14/02/2024,Home & Kitchen
988,Christy Lawson,64,Female,UK,02/06/2024,26/08/2024,Clothing
989,Lauren Warren,47,Male,France,28/04/2024,09/06/2024,Sports
990,Stefanie Spears,60,Female,Germany,25/02/2020,16/11/2020,Clothing
991,Christopher Oconnor,65,Female,Australia,03/08/2020,16/09/2024,Sports
992,Mindy Hicks,34,Male,Australia,30/05/2024,19/07/2024,Beauty
993,Brenda Mckay,43,Male,Australia,15/02/2023,26/11/2023,Sports
994,Mr. Todd Spence,53,Male,Australia,30/07/2024,05/10/2024,Beauty
995,Michelle Anthony,18,Male,UK,13/09/2019,25/02/2022,Beauty
996,John Martin,25,Male,Brazil,11/03/2018,24/01/2022,Beauty
997,Diane Cisneros,66,Male,USA,07/11/2021,02/07/2022,Beauty
998,Jonathan Kennedy,52,Other,Germany,06/06/2018,04/07/2021,Beauty
999,Matthew Cross,69,Male,UK,08/07/2017,05/02/2022,Clothing
1000,Michael Keller,32,Male,Australia,20/06/2024,05/11/2024,Beauty
1001,Kristine Rollins,46,Female,Australia,03/07/2017,23/05/2019,Electronics
1002,Michael Reilly,41,Male,India,06/01/2020,20/05/2023,Home & Kitchen
1003,Jason Adams,27,Male,Canada,29/07/2019,02/05/2024,Sports
1004,Stephanie Acosta,36,Female,Brazil,24/11/2016,13/02/2022,Electronics
1005,Carrie Boyd,42,Female,India,04/04/2020,06/12/2020,Clothing
1006,Misty Moore,21,Female,UK,12/03/2021,03/02/2024,Beauty
1007,Deanna Johnson,59,Male,Australia,10/11/2024,16/11/2024,Home & Kitchen
1008,Thomas Cooper,19,Female,Brazil,13/01/2021,03/06/2023,Clothing
1009,Christopher Murray,38,Female,UK,13/09/2018,25/10/2022,Sports
1010,David Jackson,22,Male,Brazil,21/09/2020,08/01/2022,Home & Kitchen
1011,Aaron Smith,54,Female,India,17/06/2016,27/04/2018,Home & Kitchen
1012,Rhonda Parks,41,Male,France,11/01/2024,31/01/2024,Electronics
1013,Bryce Newton,42,Female,USA,16/02/2020,10/09/2021,Books
1014,Hannah Gay,39,Female,Canada,19/01/2021,08/10/2023,Beauty
1015,Lori Sloan,25,Male,France,26/12/2018,27/09/2024,Books
1016,Corey Martinez,50,Male,UK,22/04/2023,05/01/2024,Electronics
1017,Maxwell Murray,42,Male,Brazil,10/07/2019,17/11/2022,Books
1018,Brianna Hawkins,21,Male,Brazil,24/01/2019,05/11/2019,Home & Kitchen
1019,Jordan Tucker,33,Male,UK,22/05/2017,10/06/2018,Sports
1020,Raymond Walker,51,Male,India,08/04/2018,25/07/2019,Clothing
1021,Jacqueline Martinez,36,Female,UK,05/05/2017,11/03/2024,Beauty
1022,Melissa Ferguson,58,Male,USA,04/06/2022,18/09/2022,Books
1023,Julie Woodard,66,Female,Canada,23/05/2019,25/08/2024,Home & Kitchen
1024,Kristine Johnson,31,Male,France,04/06/2021,11/09/2022,Home & Kitchen
1025,Alex Nelson,36,Female,Canada,26/08/2016,09/01/2024,Sports
1026,Scott Mullins,49,Female,France,18/05/2022,08/12/2023,Beauty
1027,Megan Martin,37,Male,Germany,03/02/2023,06/07/2023,Home & Kitchen
1028,Mitchell Ramirez,70,Female,Brazil,30/07/2021,18/03/2024,Electronics
1029,Edward James,37,Female,Brazil,10/06/2023,21/04/2024,Sports
1030,Linda Welch,49,Male,India,02/12/2023,10/12/2023,Sports
1031,Joshua Cruz,24,Male,UK,14/08/2023,06/09/2023,Books
1032,Carla Andrade,68,Female,Germany,15/08/2018,30/08/2024,Electronics
1033,Rebecca Jones,39,Male,Brazil,17/10/2020,24/04/2021,Beauty
1034,Brenda Griffin,20,Female,France,19/07/2020,08/10/2021,Sports
1035,Jeffrey Lopez,41,Male,Germany,01/07/2022,17/05/2024,Clothing
1036,Marissa Garrison,55,Female,France,12/08/2022,25/08/2022,Home & Kitchen
1037,Jean Torres,42,Female,Brazil,08/02/2017,23/09/2019,Books
1038,Kayla Thompson,54,Female,Australia,29/06/2021,28/06/2022,Books
1039,Cynthia Anderson,41,Male,Canada,01/04/2024,27/09/2024,Electronics
1040,Rachel George,21,Male,Australia,04/06/2020,15/10/2024,Sports
1041,Desiree Lewis,37,Male,Germany,12/11/2019,18/11/2021,Books
1042,Leslie Jones,70,Female,USA,03/10/2023,14/07/2024,Clothing
1043,Linda Vincent,48,Female,Australia,20/06/2016,23/02/2022,Sports
1044,Sarah Sosa,23,Male,Brazil,14/10/2016,24/10/2020,Clothing
1045,Kenneth Dunn,57,Female,Australia,02/04/2018,26/09/2021,Sports
1046,David Marshall,43,Female,Brazil,15/04/2019,11/11/2021,Electronics
1047,Monica Vaughan,33,Male,UK,01/09/2016,05/06/2024,Home & Kitchen
1048,Carla Lewis,61,Male,France,09/12/2021,20/04/2022,Beauty
1049,Larry Smith,44,Male,Brazil,25/03/2018,08/06/2018,Home & Kitchen
1050,Jose Wade,60,Female,Canada,04/04/2021,17/04/2022,Beauty
1051,Larry Smith,44,Male,Brazil,25/03/2018,08/06/2018,Home & Kitchen
1052,Jeremy Wilson,19,Female,Canada,31/07/2020,08/07/2022,Electronics
1053,Stephanie Black,49,Female,Australia,14/06/2018,18/05/2024,Beauty
1054,Jason Cobb,44,Female,Australia,01/06/2018,27/12/2019,Beauty
1055,Kyle Stone,70,Female,Australia,15/04/2024,02/09/2024,Beauty
1056,Alexandria Davis,28,Female,Canada,04/03/2023,24/09/2023,Electronics
1057,Melissa Reynolds,51,Female,Germany,14/12/2020,12/08/2024,Home & Kitchen
1058,Raymond Walker,51,Male,India,08/04/2018,25/07/2019,Clothing
1059,Amy Reyes,33,Male,Australia,02/10/2022,28/01/2023,Electronics
1060,Deborah Henry,42,Male,France,10/08/2018,24/04/2020,Clothing
1061,Russell Patton,39,Other,Germany,30/06/2021,25/03/2022,Electronics
1062,Thomas Cooper,19,Female,Brazil,13/01/2021,03/06/2023,Clothing
1063,Carolyn Mayo,51,Female,USA,06/07/2017,25/11/2020,Books
1064,Katherine Jennings,21,Male,France,23/02/2021,02/08/2024,Home & Kitchen
1065,Angela Garrett,36,Male,UK,14/06/2017,28/01/2021,Beauty
1066,Joshua Nelson,52,Female,Germany,24/05/2019,10/03/2023,Beauty
1067,Jill Chapman,27,Male,Canada,03/04/2016,09/09/2019,Electronics
1068,James Reyes,41,Female,Canada,05/08/2024,14/09/2024,Sports
1069,Lydia Knight,70,Female,Australia,11/03/2019,04/03/2024,Sports
1070,Michelle Mathis,36,Female,Australia,28/03/2017,05/02/2024,Electronics
1071,Mr. William Ramirez,33,Female,Germany,30/03/2024,28/05/2024,Books
1072,Suzanne Gonzalez,65,Female,France,13/04/2020,07/04/2022,Clothing
1073,Matthew Murphy,45,Male,Germany,22/08/2024,15/10/2024,Clothing
1074,Lauren Weiss,38,Female,Australia,10/01/2022,23/05/2023,Beauty
1075,Lauren Davis,53,Male,Brazil,07/01/2017,06/03/2019,Electronics
1076,Nicole Christian,38,Female,India,13/12/2015,02/10/2022,Sports
1077,Andrew George,51,Male,Germany,26/05/2023,05/11/2023,Clothing
1078,Linda Welch,49,Male,India,02/12/2023,10/12/2023,Sports
1079,Michael Ward,40,Male,USA,09/03/2021,09/09/2023,Sports
1080,Nathan Juarez,65,Other,Germany,04/03/2018,16/02/2023,Clothing
1081,Madison Brown,57,Female,France,01/08/2020,07/02/2023,Sports
1082,Willie Silva,20,Male,France,24/06/2019,04/03/2023,Electronics
1083,Dana Yates,68,Female,Germany,03/03/2022,04/10/2023,Books
1084,Mercedes Lyons,59,Male,Germany,04/01/2016,17/06/2021,Home & Kitchen
1085,Mrs. Melissa Christensen,23,Male,Brazil,22/01/2024,16/02/2024,Home & Kitchen
1086,Annette Suarez,51,Male,Australia,22/11/2016,12/07/2017,Books
1087,Jacob Phillips,41,Female,Germany,19/02/2016,18/06/2017,Sports
1088,Jonathan Byrd,33,Male,,12/07/2018,05/03/2019,Books
1089,Brianna Hawkins,21,Male,Brazil,24/01/2019,05/11/2019,Home & Kitchen
1090,Joshua Nelson,52,Female,Germany,24/05/2019,10/03/2023,Beauty
1091,Brenda Davis,69,Female,Germany,16/09/2017,12/05/2023,Sports
1092,Mr. Adam Johnson,54,Female,India,02/01/2019,10/05/2021,Sports
1093,Carrie Mclaughlin,49,Female,USA,20/06/2023,30/01/2024,Books
1094,Angela Hammond,18,Female,Brazil,28/12/2016,17/03/2021,Sports
1095,Jennifer Moore,32,Male,France,21/03/2023,26/05/2024,Electronics
1096,Mitchell Smith,47,Male,,10/10/2023,18/09/2024,Beauty
1097,Shane Hunter,62,Female,Australia,06/02/2016,01/05/2023,Books
